Symbol,index,uuid,title,publisher,link,providerPublishTime,type,thumbnail,relatedTickers
BEN,0,2a22663b-22d6-3937-814a-52e634b0faa0,Franklin Templeton CEO: The Future of the Crypto Industry Is Regulated,CoinDesk,https://finance.yahoo.com/news/franklin-templeton-ceo-future-crypto-192402562.html,1682537042,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/5Qbe6NfNudv37sJGtR7O4g--~B/aD0zMzMzO3c9NTAwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/coindesk_75/cd8d9f96e03b4090c0a9a4b809c2e813', 'width': 5000, 'height': 3333, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/tfRGRq7vmJG6I2QV1GKOXA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/coindesk_75/cd8d9f96e03b4090c0a9a4b809c2e813', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['BEN']
BEN,1,0c62a493-82fa-3a32-9d78-10e1dce2b086,Franklin Templeton Money Market Fund Launches on Polygon Blockchain,Business Wire,https://finance.yahoo.com/news/franklin-templeton-money-market-fund-180000371.html,1682532000,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/2CoINvynZk5YyCmNXJ.QwQ--~B/aD0xNzc7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/daf678625af257f25420d1bf8e53741d', 'width': 480, 'height': 177, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/WCndscJtnTbkSbBfPTK2kg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/business-wire.com/daf678625af257f25420d1bf8e53741d', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['BEN']
BEN,2,5afb235d-5a0d-37c5-8bf4-78ee2b04dbc0,A $1.4T Financial Giant Expands Its Money Market Fund on Polygon,CoinDesk,https://finance.yahoo.com/news/1-4t-financial-giant-expands-180000600.html,1682532000,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/3167atpM7oXRkmzMKHwoPQ--~B/aD0xMDgwO3c9MTkyMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/coindesk_75/3be421a187cb478e161a6ebeed14252b', 'width': 1920, 'height': 1080, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/oKf.upJ1YSE9uj5ARknA.A--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/coindesk_75/3be421a187cb478e161a6ebeed14252b', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['BEN']
BEN,3,0b92b9e1-1bda-33f7-8179-beb3bf3e8d61,Key Factors Set to Affect Franklin's (BEN) Earnings in Q2,Zacks,https://finance.yahoo.com/news/key-factors-set-affect-franklins-140702750.html,1682518022,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/NytQ59EoEPyaPZIq5blNOA--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/f4da27ef25968ca5e093b20f43a1bb87', 'width': 635, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/pgs_Hq6dYeXwiMcBt2tsLQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/f4da27ef25968ca5e093b20f43a1bb87', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['BEN']
BEN,4,1f08624c-eab0-33b1-89a0-0069e33fff15,Analysts Estimate Janus Henderson Group plc (JHG) to Report a Decline in Earnings: What to Look Out for,Zacks,https://finance.yahoo.com/news/analysts-estimate-janus-henderson-group-140202172.html,1682517722,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/xopQugjeNyS1VO21qlHkcQ--~B/aD02NzU7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/3cb5117fc22f5e37890d1860dcd61f9f', 'width': 900, 'height': 675, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/rm3.DEH2cLu6ucaTWn4tQA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/3cb5117fc22f5e37890d1860dcd61f9f', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['JHG', 'BEN']"
BEN,5,2a36a667-9046-38c2-94e0-a8301819c74e,Franklin Templeton Says Its Money-Market Fund Is Attracting Crypto Assets,Bloomberg,https://finance.yahoo.com/news/franklin-templeton-says-money-market-123000290.html,1682346679,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/AsCIm7QCUoKYcYH.JEzpJg--~B/aD0xMzMzO3c9MjAwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/bloomberg_markets_842/05b88aaafb5be3511d2b5575cf4a7d5c', 'width': 2000, 'height': 1333, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/WCLNjHyuAmUl8vbvKTyexg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/bloomberg_markets_842/05b88aaafb5be3511d2b5575cf4a7d5c', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['BEN']
BEN,6,1d38d066-ef45-396c-b476-e8284431a30e,Franklin Resources (BEN) Expected to Beat Earnings Estimates: Should You Buy?,Zacks,https://finance.yahoo.com/news/franklin-resources-ben-expected-beat-140002499.html,1682344802,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/e0VWXB5.wUFiKGuJPPpLzg--~B/aD02MDA7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/a7cdcede0bb5a646be035f4a7e678781', 'width': 900, 'height': 600, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/p7XlvorZm6LARMpstyEGHA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/a7cdcede0bb5a646be035f4a7e678781', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['BEN', 'ARES']"
BEN,7,9651854e-d8fd-3caa-99bb-99a7d2e8bcbd,Franklin Templeton Announces the Franklin OnChain U.S. Government Money Fund Surpasses $270 Million in Assets Under Management,Business Wire,https://finance.yahoo.com/news/franklin-templeton-announces-franklin-onchain-123000355.html,1682339400,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/8olqUkHQSXlRszBGa_Lptw--~B/aD0xNzc7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/080984b99244681cc178e5555f157b5d', 'width': 480, 'height': 177, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/gnirLZK.Fx4o7Vo0m__kwQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/business-wire.com/080984b99244681cc178e5555f157b5d', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['BEN']
