Symbol,index,0
AMZN,Earnings Estimate,"  Earnings Estimate  Current Qtr. (Mar 2023)  Next Qtr. (Jun 2023)  \
0   No. of Analysts                    37.00                 34.00   
1     Avg. Estimate                     0.22                  0.33   
2      Low Estimate                    -0.03                 -0.08   
3     High Estimate                     0.65                  0.90   
4      Year Ago EPS                    -0.38                 -0.20   

   Current Year (2023)  Next Year (2024)  
0                45.00             43.00  
1                 1.41              2.51  
2                 0.18              1.26  
3                 1.94              3.54  
4                -0.27              1.41  "
AMZN,Revenue Estimate,"          Revenue Estimate Current Qtr. (Mar 2023) Next Qtr. (Jun 2023)  \
0          No. of Analysts                      39                   37   
1            Avg. Estimate                 124.49B              130.06B   
2             Low Estimate                    121B              126.94B   
3            High Estimate                 126.35B              133.04B   
4           Year Ago Sales                 116.44B              121.23B   
5  Sales Growth (year/est)                   6.90%                7.30%   

  Current Year (2023) Next Year (2024)  
0                  47               44  
1                557B          625.69B  
2             544.17B          598.87B  
3              574.5B          649.58B  
4             513.98B             557B  
5               8.40%           12.30%  "
AMZN,Earnings History,"  Earnings History 3/30/2022 6/29/2022 9/29/2022 12/30/2022
0         EPS Est.      0.42      0.14      0.21       0.17
1       EPS Actual     -0.38      -0.2      0.28       0.03
2       Difference      -0.8     -0.34      0.07      -0.14
3       Surprise %  -190.50%  -242.90%    33.30%    -82.40%"
AMZN,EPS Trend,"          EPS Trend  Current Qtr. (Mar 2023)  Next Qtr. (Jun 2023)  \
0  Current Estimate                     0.22                  0.33   
1        7 Days Ago                     0.22                  0.33   
2       30 Days Ago                     0.22                  0.33   
3       60 Days Ago                     0.27                  0.39   
4       90 Days Ago                     0.29                  0.38   

   Current Year (2023)  Next Year (2024)  
0                 1.41              2.51  
1                 1.42              2.52  
2                 1.41              2.51  
3                 1.60              2.88  
4                 1.64              3.06  "
AMZN,EPS Revisions,"       EPS Revisions  Current Qtr. (Mar 2023)  Next Qtr. (Jun 2023)  \
0     Up Last 7 Days                      NaN                   NaN   
1    Up Last 30 Days                      1.0                   2.0   
2   Down Last 7 Days                      NaN                   NaN   
3  Down Last 30 Days                      NaN                   1.0   

   Current Year (2023)  Next Year (2024)  
0                  1.0               NaN  
1                  6.0               5.0  
2                  NaN               NaN  
3                  1.0               2.0  "
AMZN,Growth Estimates,"           Growth Estimates      AMZN  Industry  Sector(s)  S&P 500
0              Current Qtr.   157.90%       NaN        NaN      NaN
1                 Next Qtr.   265.00%       NaN        NaN      NaN
2              Current Year   622.20%       NaN        NaN      NaN
3                 Next Year    78.00%       NaN        NaN      NaN
4  Next 5 Years (per annum)  -278.70%       NaN        NaN      NaN
5  Past 5 Years (per annum)     9.44%       NaN        NaN      NaN"
