Symbol,index,uuid,title,publisher,link,providerPublishTime,type,thumbnail,relatedTickers
NKE,0,2ebd5d00-59ac-3937-8ebc-355b9c3404aa,"Dow Jones Rises After Surprise Fall In Jobless Claims. Meta Surges, But This Hot AI Stock Crashes 30%.",Investor's Business Daily,https://finance.yahoo.com/m/2ebd5d00-59ac-3937-8ebc-355b9c3404aa/dow-jones-rises-after.html,1682605668,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/sn1mUKjZ826rs_LAANAAJQ--~B/aD02MDA7dz0xMDY1O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/d00b010488e342d370d40f221f6a8f3c', 'width': 1065, 'height': 600, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/64deIBSO3aeqKPVRY_EnFg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/d00b010488e342d370d40f221f6a8f3c', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['^DJI', 'COMP', 'INMD', '^GSPC', 'NKE', 'LVS', 'MSFT', 'PI', 'META']"
NKE,1,02793529-ff1b-3f33-8d6b-672441ca016d,How Nike Is Embracing the Future of Digital Fashion,Motley Fool,https://finance.yahoo.com/m/02793529-ff1b-3f33-8d6b-672441ca016d/how-nike-is-embracing-the.html,1682596860,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/sK_5ftCpXjcDk3UFnJE3fQ--~B/aD0xMzQ5O3c9MjIyMTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/1f7bd18708d5fb30b47102bfcb9b5ee7', 'width': 2221, 'height': 1349, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/_pBF6sY_7_Wf58HbX.JHNw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/1f7bd18708d5fb30b47102bfcb9b5ee7', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['NKE']
NKE,2,6ccb112b-2805-3e59-a210-7130fded50cb,"Analysis-World's apparel, sneakers hub Vietnam struggles as US ban on Xinjiang cotton bites",Reuters,https://finance.yahoo.com/news/analysis-worlds-apparel-sneakers-hub-100555316.html,1682589955,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/zP.eWNVaLrFGq2yve7__Dg--~B/aD01MjY7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters-finance.com/78b491f08652b886bc079fd29bf3014d', 'width': 800, 'height': 526, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/qNemZGLmt.z0_WK6TWfjDg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/reuters-finance.com/78b491f08652b886bc079fd29bf3014d', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['NKE']
NKE,3,44490719-a8e9-3e8b-badc-37ec277a1482,15 Best Stocks to Buy and Hold for 3 Years,Insider Monkey,https://finance.yahoo.com/news/15-best-stocks-buy-hold-184100071.html,1682534460,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/yhew4P7J4EDov_lGOlGEig--~B/aD04NTU7dz0xMjgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/insidermonkey.com/6bb1d8eb85b54c6b741ba52e7feefdcd', 'width': 1280, 'height': 855, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/MHz5id9fthRl21dS4NatdQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/insidermonkey.com/6bb1d8eb85b54c6b741ba52e7feefdcd', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['NOC', 'LIN', 'RTX', 'LLY', 'LNG', 'PLD', 'NKE', 'NEE', 'LULU', 'AXP']"
NKE,4,ada5df60-4ba1-3bf2-be41-b4446eb744e5,Best Stocks To Buy And Watch: Dow Jones Leader Nike Leads These 2 Stocks In Or Near Buy Zones,Investor's Business Daily,https://finance.yahoo.com/m/ada5df60-4ba1-3bf2-be41-b4446eb744e5/best-stocks-to-buy-and-watch%3A.html,1682534188,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/q6MvSdjaqVl4rb5WQH2KIA--~B/aD02MDA7dz0xMDY1O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/66e8341a8b2283cf9887c600569a1901', 'width': 1065, 'height': 600, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/y4YxKHQO_jfSNr.EIqh1bQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/66e8341a8b2283cf9887c600569a1901', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['NKE', 'DKNG', '^DJI', 'LVS']"
NKE,5,25b1d061-af57-3650-9828-551ca4bfa651,Dow Jones Reverses Lower As Microsoft Surges On Earnings; Tesla Stock Slides On Downgrade; Facebook Earnings Next,Investor's Business Daily,https://finance.yahoo.com/m/25b1d061-af57-3650-9828-551ca4bfa651/dow-jones-reverses-lower-as.html,1682518267,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/1WSMeSZ8B0WGVM0O..6jBw--~B/aD01NjM7dz0xMDAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/af3d8bf275f34dd771b1551f1766e265', 'width': 1000, 'height': 563, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/DCChWe7cfe5wGUMVQYYyWg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/af3d8bf275f34dd771b1551f1766e265', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['^DJI', 'MSFT', 'TSLA', 'COMP', 'DKNG', 'META', 'NKE', 'LVS', 'GOOGL']"
NKE,6,db00b249-af93-33c4-9050-0cc366377237,Stock Market Sell-Off: Is Crocs a Buy?,Motley Fool,https://finance.yahoo.com/m/db00b249-af93-33c4-9050-0cc366377237/stock-market-sell-off%3A-is.html,1682501400,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/7ZhZBOMhTJdFlN35lelSLA--~B/aD0yMjQ5O3c9MzEzMjthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/472112698e91ff5c6dd715997a31800f', 'width': 3132, 'height': 2249, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/Q8_um_3OUm8k4S28Ktxotg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/472112698e91ff5c6dd715997a31800f', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['CROX', 'NKE']"
NKE,7,f176a4d6-eb7e-384c-ad09-ad324533434d,Can Nike Stock Sprint to New 2023 Highs? Here's the Level to Watch.,TheStreet.com,https://finance.yahoo.com/m/f176a4d6-eb7e-384c-ad09-ad324533434d/can-nike-stock-sprint-to-new.html,1682448420,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/Ui6p2e_i_BmgK9dzbv.uPA--~B/aD0xMDgwO3c9MTkyMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/thestreet.com/0d917e9c442936e717a7ec7d9f190e19', 'width': 1920, 'height': 1080, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/QCxWVxbEvI8fyH59nkREwA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/thestreet.com/0d917e9c442936e717a7ec7d9f190e19', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['NKE', '^GSPC']"
