Symbol,index,uuid,title,publisher,link,providerPublishTime,type,thumbnail,relatedTickers
DAL,0,efafc7f5-ef0a-3415-b4b4-4238ef87ef27,An Investor's Look at Delta Air Lines' Report and Amazon's Letter,Motley Fool,https://finance.yahoo.com/m/efafc7f5-ef0a-3415-b4b4-4238ef87ef27/an-investor%27s-look-at-delta.html,1682766000,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/vT4BDX61s61egbz4W8x9PQ--~B/aD0xMDgwO3c9MTkyMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/b5449662450c96859857108aa7897a1d', 'width': 1920, 'height': 1080, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/hxp95SxRVZPoC.BGX2Ve3w--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/b5449662450c96859857108aa7897a1d', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['DAL', 'AMZN', 'SCHW']"
DAL,1,2226cada-9cdf-3b14-9670-f3ec33ad96ee,Air Travel Is Booming. 2 Stocks to Buy That Aren’t Airlines.,Barrons.com,https://finance.yahoo.com/m/2226cada-9cdf-3b14-9670-f3ec33ad96ee/air-travel-is-booming.-2.html,1682702520,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/6aND7Zd72eoX4JdyHJ_RFw--~B/aD02NDA7dz0xMjgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/Barrons.com/db86bf66bf8023480bd406271017cc67', 'width': 1280, 'height': 640, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/w4rUgi6uF_h0CmIdLSf6Ag--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/Barrons.com/db86bf66bf8023480bd406271017cc67', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['DAL', 'AAL']"
DAL,2,e5bef5d9-9796-3aac-b842-e3a41a82fd43,SkyWest (SKYW) Q1 2023 Earnings & Revenues Beat Estimates,Zacks,https://finance.yahoo.com/news/skywest-skyw-q1-2023-earnings-162904227.html,1682699344,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/Eitv41citFAeqlVKMP30nw--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/5cd9a6e27ddf96a23282e18859eeeb4d', 'width': 635, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/kg57RqESr_qa1HClS66zVg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/5cd9a6e27ddf96a23282e18859eeeb4d', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['SKYW', 'DAL', 'ALK']"
DAL,3,631c5e4d-14d3-39dd-bd23-6e7620141dc8,Daily – Vickers Top Buyers & Sellers for 04/28/2023,Argus Research,https://finance.yahoo.com/m/631c5e4d-14d3-39dd-bd23-6e7620141dc8/daily-%E2%80%93-vickers-top-buyers-%26.html,1682679896,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/SVKRhvYIgdoUv2HlogaP.A--~B/aD0wO3c9MDthcHBpZD15dGFjaHlvbg--/https://s.yimg.com/uc/fin/img/non-sub-report-thumb.png', 'width': 0, 'height': 0, 'tag': 'original'}]}","['HBAN', 'HBANL', 'HBANM', 'HBANP', 'USGO', 'USGOW', 'CCI', 'CLF', 'WGS', 'PG', 'DAL', 'TCBI', 'TCBIO']"
DAL,4,1bd8fdc5-73fe-3a88-87a1-f2091528dc18,UPDATE 1-US ethanol industry expands focus to lower-carbon aviation sector,Reuters,https://finance.yahoo.com/news/1-us-ethanol-industry-expands-204700984.html,1682628420,STORY,,"['C=F', 'DAL']"
DAL,5,2cf562f6-dd9a-35b1-9f01-80d5913c68cf,American Airlines Is Profiting More From Blended Travel Than It Did From Road Warriors,Skift,https://finance.yahoo.com/news/american-airlines-profiting-more-blended-180500764.html,1682618700,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/pI53Fkk4XF9wAjyN8Wmqog--~B/aD02ODM7dz0xMDI0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/skift_501/efd5afa9d0f0f93342b73737d8c45d5f', 'width': 1024, 'height': 683, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/PwJex54MgCAu569eFqCBTg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/skift_501/efd5afa9d0f0f93342b73737d8c45d5f', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['AAL', 'DAL']"
DAL,6,76d5b200-62d4-3acb-9f3b-9a11099110e0,"American Airlines (AAL) Q1 Earnings Beat, Revenues Miss",Zacks,https://finance.yahoo.com/news/american-airlines-aal-q1-earnings-174205707.html,1682617325,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/ZblX.UqVHfCM57hG4yU9hw--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/fd293ff68ede0d8cc6a74600bbeb1477', 'width': 635, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/5GwOLtiOnv0batH4QCW6Fg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/fd293ff68ede0d8cc6a74600bbeb1477', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['AAL', 'DAL', 'ALK']"
DAL,7,63b60484-0e0d-323a-affd-00c40e3d4938,Is Delta Air Lines (DAL) a Great Value Stock Right Now?,Zacks,https://finance.yahoo.com/news/delta-air-lines-dal-great-134001279.html,1682602801,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/7h8ntzJXcDOdVmDKQ08gRg--~B/aD02MDA7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/e8e4b0344809eaac6d73c9fd25fd180a', 'width': 900, 'height': 600, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/Em_DrzACdMhzlbouRNIMyA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/e8e4b0344809eaac6d73c9fd25fd180a', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['UAL', 'DAL']"
