Symbol,index,uuid,title,publisher,link,providerPublishTime,type,thumbnail,relatedTickers
WMG,0,b09fc991-37ff-3717-8d19-7250e0d30132,"Web3 Music Requires Fresh Ideas to Succeed, Says Warner Music Exec",CoinDesk,https://finance.yahoo.com/news/web3-music-requires-fresh-ideas-154935467.html,1682696975,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/fMNEMvQC0Ada_x_t3Zo94w--~B/aD0xMDgwO3c9MTkyMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/coindesk_75/e722162a0e1ec50653c2751227baf840', 'width': 1920, 'height': 1080, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/mt20sjnSTxL3zYV4tpZX.w--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/coindesk_75/e722162a0e1ec50653c2751227baf840', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['WMG']
WMG,1,4c0eb8ac-464d-365b-857f-9dbf71a6ddf8,Val Blavatnik Elected to Warner Music Group Board of Directors,GlobeNewswire,https://finance.yahoo.com/news/val-blavatnik-elected-warner-music-200100741.html,1682625660,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/kB_XTa6jB_6dRjU2DuVNYw--~B/aD0xNDM4O3c9MzU2OTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/globenewswire.com/00c5c8e6b76bc09eee5156a479eadd31', 'width': 3569, 'height': 1438, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/nZNvX_4DgsdUbVLuUpzH6A--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/globenewswire.com/00c5c8e6b76bc09eee5156a479eadd31', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['WMG']
WMG,2,a14e1d7a-f2e6-33f6-b05c-ca9b94e41f8a,Is Now The Time To Put Warner Music Group (NASDAQ:WMG) On Your Watchlist?,Simply Wall St.,https://finance.yahoo.com/news/now-time-put-warner-music-102934022.html,1682504974,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/Ff24jEG6fJ_mnhJ0xYBRaA--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/fbcb1fb47846c704491b7cdca16e4528', 'width': 1194, 'height': 432, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/PF0bOQ3.zLMpFq1GI86nhw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/fbcb1fb47846c704491b7cdca16e4528', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['WMG']
WMG,3,757dbb35-5526-32eb-be04-62947b0d1f58,WMX ANNOUNCES NEW VISUAL PODCAST SERIES ICONIC RECORDS,PR Newswire,https://finance.yahoo.com/news/wmx-announces-visual-podcast-series-133000148.html,1681911000,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/N1E2ozTzk6Jg_fPJ4s0V.w--~B/aD0yMjU7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/28d3f9874428f88777f508059dcb834b', 'width': 400, 'height': 225, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/L4aB1_0flyyT2losCpkQBg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/28d3f9874428f88777f508059dcb834b', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['WMG']
WMG,4,978aa854-7a6b-3196-9874-0942403b0e33,"Warner Music Group Corp. To Conduct Earnings Conference Call On Tuesday, May 9, 2023",GlobeNewswire,https://finance.yahoo.com/news/warner-music-group-corp-conduct-145200056.html,1681743120,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/kB_XTa6jB_6dRjU2DuVNYw--~B/aD0xNDM4O3c9MzU2OTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/globenewswire.com/00c5c8e6b76bc09eee5156a479eadd31', 'width': 3569, 'height': 1438, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/nZNvX_4DgsdUbVLuUpzH6A--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/globenewswire.com/00c5c8e6b76bc09eee5156a479eadd31', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['WMG']
WMG,5,32dbba0a-dfd1-3864-b0f2-c79efad610e2,10 Best Music Stocks to Buy Now,Insider Monkey,https://finance.yahoo.com/news/10-best-music-stocks-buy-104400039.html,1681382640,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/ll.d_lx6HakhjkIbtl_b6Q--~B/aD0xMjgwO3c9MTkyMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/insidermonkey.com/b9092056faa59ce3ddd9bea590a27c74', 'width': 1920, 'height': 1280, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/ad6jCOEhIV54eC6w.bRdNw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/insidermonkey.com/b9092056faa59ce3ddd9bea590a27c74', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['SPOT', 'WMG', 'SIRI', 'TME', 'NTES']"
WMG,6,86f2dc43-3a15-3c51-9fab-eab4efc0683c,3 Music Stocks Sitting in the Sweet Spot,InvestorPlace,https://finance.yahoo.com/news/3-music-stocks-sitting-sweet-160201546.html,1680796921,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/gIFTN9SoY6v27H.nOn2RhQ--~B/aD00MDA7dz03Mjg7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/investorplace_417/d07c1974cb097712532c6af65c68a30f', 'width': 728, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/8kgIbMKxSEY2qboRtjgVGQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/investorplace_417/d07c1974cb097712532c6af65c68a30f', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['SPOT', 'LYV', 'WMG']"
WMG,7,81c35143-a1e7-3e74-b991-993551eeaffd,LGF.A or WMG: Which Is the Better Value Stock Right Now?,Zacks,https://finance.yahoo.com/news/lgf-wmg-better-value-stock-154003410.html,1680622803,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/F3nzpi36wi9juoO_v9PrEA--~B/aD02MDA7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/2a50596f066181e48e4ae0ad6be00462', 'width': 900, 'height': 600, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/aDH3K02ilxL.wIxqZgf1dw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/2a50596f066181e48e4ae0ad6be00462', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['WMG']
