Symbol,index,uuid,title,publisher,link,providerPublishTime,type,thumbnail,relatedTickers
MSFT,0,11cd5b98-bf63-3e0a-a96e-ecc87abb9516,"Dow Jones Futures: Amazon Falls On Slowing Cloud Growth; Cloudflare, Snap Plunge",Investor's Business Daily,https://finance.yahoo.com/m/11cd5b98-bf63-3e0a-a96e-ecc87abb9516/dow-jones-futures%3A-amazon.html,1682649656,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/nKw6q8hK4aC7dHNq5wYliQ--~B/aD01NjU7dz0xMDAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/86e88dcaaa036cb9aed7e51a07bb90c7', 'width': 1000, 'height': 565, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/houSDwaUMnYXs1DeTS60ag--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/86e88dcaaa036cb9aed7e51a07bb90c7', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['NET', '^GSPC', '^DJI', 'AMZN', 'COMP', 'FSLR', 'SKX', 'SNAP', 'DXCM', 'MSFT', 'META', 'XOM']"
MSFT,1,364d5089-6664-47dd-a00e-266d80e73010,Amazon stock forfeits gains after company warns on 'optimizations' from AWS customers,Yahoo Finance,https://finance.yahoo.com/news/amazon-stock-forfeits-gains-after-company-warns-on-optimizations-from-aws-customers-235944403.html,1682639984,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/GCynSDLhfFBZ8HlYx39z4w--~B/aD0zMjc0O3c9NDc1ODthcHBpZD15dGFjaHlvbg--/https://s.yimg.com/os/creatr-uploaded-images/2022-11/b1c29f20-6b49-11ed-a77e-65168ff169ed', 'width': 4758, 'height': 3274, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/01vaOzNph.D.AkGrDXLxtA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://s.yimg.com/os/creatr-uploaded-images/2022-11/b1c29f20-6b49-11ed-a77e-65168ff169ed', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['MSFT', 'GOOG', 'GOOGL', 'AMZN', 'META']"
MSFT,2,a3af3ee6-2180-3621-969c-5ed90c191b71,"Google, Microsoft both tout AI advances to improve search",Fox Business,https://finance.yahoo.com/news/google-microsoft-both-tout-ai-223239620.html,1682634759,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/chXvOYlT6cvXB9necsdv7Q--~B/aD03MjA7dz0xMjgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/fox_business_text_367/e766818aba56c398015458d878fe1c28', 'width': 1280, 'height': 720, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/AeJNH817pvbI4BtZ.P8JoQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/fox_business_text_367/e766818aba56c398015458d878fe1c28', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['GOOGL', 'MSFT']"
MSFT,3,8ff5a827-ee7d-3c9c-a880-ce4afb046405,Why Microsoft Stock Topped the Market Today,Motley Fool,https://finance.yahoo.com/m/8ff5a827-ee7d-3c9c-a880-ce4afb046405/why-microsoft-stock-topped.html,1682632680,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/5J1BK764HKwfFfkuYAzGyA--~B/aD0xMjk5O3c9MjMwOTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/177adda01e82978857b304d8b9318bc6', 'width': 2309, 'height': 1299, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/SVn9slCwiHSLeJXcrmxxQA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/177adda01e82978857b304d8b9318bc6', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['MSFT', 'ATVI']"
MSFT,4,f25ff7de-e02f-3e12-a83e-84cb7474832f,Microsoft's 'good guy' approach frays in UK gaming battle,AP Finance,https://finance.yahoo.com/news/microsofts-good-guy-approach-frays-200915630.html,1682626155,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/K4KJ4GZouDzMcPjVtq_dBg--~B/aD0zODQwO3c9NTc2MDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/ap_finance_articles_694/cd903b6e4e1dde9b22b073f1cafa517c', 'width': 5760, 'height': 3840, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/RRYEQR3z0w.rqH44ajK0MA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ap_finance_articles_694/cd903b6e4e1dde9b22b073f1cafa517c', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['MSFT', 'ATVI']"
MSFT,5,ba1ae876-d185-3a1e-bffa-eb3ce642dbe5,Electronic Arts Catches a Downgrade. Microsoft’s Activision Deal Is Why.,Barrons.com,https://finance.yahoo.com/m/ba1ae876-d185-3a1e-bffa-eb3ce642dbe5/electronic-arts-catches-a.html,1682622000,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/CwufpktrQvDxIWPONY8ozg--~B/aD02NDA7dz0xMjgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/Barrons.com/748afa6d4a652c77e8c68aae148b7577', 'width': 1280, 'height': 640, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/Ip1AMsNuQOO8e_aMMblUYw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/Barrons.com/748afa6d4a652c77e8c68aae148b7577', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['ATVI', 'MSFT']"
MSFT,6,65b53896-faf4-3a06-9d0d-a63cf3c83192,"Best Dow Jones Stocks To Buy And Watch In April: Apple, Microsoft Surge",Investor's Business Daily,https://finance.yahoo.com/m/65b53896-faf4-3a06-9d0d-a63cf3c83192/best-dow-jones-stocks-to-buy.html,1682620353,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/JPX5jeyihDRi4N6ueuYJVQ--~B/aD01NjM7dz0xMDAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/ed4e9880b0c3e9257977ca3554a6c383', 'width': 1000, 'height': 563, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/.0m6SEAzHJOxc1V1Vw8fuA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/ed4e9880b0c3e9257977ca3554a6c383', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['^DJI', 'MSFT']"
MSFT,7,cfcedab4-b270-3305-b519-99bc7d67e92f,"Tesla Stock, 6 Other Tech Titans Are Responsible For 86% Of S&P 500's 2023 Performance",Investor's Business Daily,https://finance.yahoo.com/m/cfcedab4-b270-3305-b519-99bc7d67e92f/tesla-stock%2C-6-other-tech.html,1682620287,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/36tSiYyqLGym4ya69T5QrA--~B/aD01NjM7dz0xMDAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/cb2d3899c5946ae1c5dbe2a5dab5c743', 'width': 1000, 'height': 563, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/XG25lQXPj.AHdc16a5z0aA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/cb2d3899c5946ae1c5dbe2a5dab5c743', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['^GSPC', 'TSLA', 'NVDA', 'META', 'MSFT', 'GOOGL']"
