Symbol,index,uuid,title,publisher,link,providerPublishTime,type,thumbnail,relatedTickers
UL,0,ba05a20f-54ee-3466-9f57-9751c68c16a0,"From Toilet Paper to Mayonnaise, Staples Stay Strong",The Wall Street Journal,https://finance.yahoo.com/m/ba05a20f-54ee-3466-9f57-9751c68c16a0/from-toilet-paper-to.html,1682694840,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/83sDeLFPiCt621tZ2vmCCQ--~B/aD02NDA7dz0xMjgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/wsj.com/2d52e252ba071a7ce96a90d011c53473', 'width': 1280, 'height': 640, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/Ht8zSLxdpGa59jyAm9nVvw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/wsj.com/2d52e252ba071a7ce96a90d011c53473', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['CL', 'RBGLY', 'RBGPF', 'KMB', 'KO', 'UL', 'UNLYF']"
UL,1,f6712de1-c2b3-3a0a-8355-f26da755940b,Ethical champion Unilever must accept its share of blame for price rises,The Telegraph,https://finance.yahoo.com/news/ethical-champion-unilever-must-accept-050000187.html,1682658000,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/oH7fGNuGekqRwV28ATWSFw--~B/aD0xMjUwO3c9MjAwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/the_telegraph_258/d190b2fc9ef1b34a00217d4343c3716d', 'width': 2000, 'height': 1250, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/SWm4rj6IC6LJDMFP9juc7g--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/the_telegraph_258/d190b2fc9ef1b34a00217d4343c3716d', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['UL']
UL,2,333a0b25-d432-30bd-bfc2-6d5d524ae254,Unilever chief says group is not ‘profiteering’ from inflation,Financial Times,https://finance.yahoo.com/m/333a0b25-d432-30bd-bfc2-6d5d524ae254/unilever-chief-says-group-is.html,1682593774,STORY,,"['UL', '^FTSE']"
UL,3,efff1cfb-68a7-33bb-88ec-a6b9764b3466,"Inside a tub of Ben & Jerry's, Unilever's costs surge",Reuters,https://finance.yahoo.com/news/inside-tub-ben-jerrys-unilevers-092657265.html,1682587617,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/dGMVKIFKxu4mZp.51YX9pw--~B/aD01NDA7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters-finance.com/037e92ee8cae7d16554e98c8054a34ca', 'width': 800, 'height': 540, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/K_xV5Ga4BjTzuu0TfyPQaQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/reuters-finance.com/037e92ee8cae7d16554e98c8054a34ca', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['CC=F', 'SB=F', 'UL']"
UL,4,cc8b2ae8-a72d-3d68-8d46-7dd92a798dbd,Cornetto maker Unilever's ice cream sales melt amid private label shift,Reuters,https://finance.yahoo.com/news/cornetto-maker-unilevers-ice-cream-082023246.html,1682583623,STORY,,['UL']
UL,5,17d24f5b-5b6c-33c4-8838-8830f4db5bdd,Unilever sales beat estimates even as price rises slow,Reuters,https://finance.yahoo.com/news/unilever-quarterly-sales-beat-estimates-060657128.html,1682575617,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/zCpz.I1nfIc_J2T1TTt.VA--~B/aD01MzM7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters-finance.com/c6390e3a860ea79baa52b95f3a930559', 'width': 800, 'height': 533, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/weKNu8C6Cyod3q0CNN4M7w--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/reuters-finance.com/c6390e3a860ea79baa52b95f3a930559', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['UL']
UL,6,f26f635a-7f25-3f43-965c-235b981b5957,Unilever PLC (LON:ULVR) is favoured by institutional owners who hold 68% of the company,Simply Wall St.,https://finance.yahoo.com/news/unilever-plc-lon-ulvr-favoured-072019836.html,1682234419,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/oJ_ys6gMrIN9vPtfMRzu7g--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/a5d675ecb2e1e865363657d062562da8', 'width': 1194, 'height': 432, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/V8U5xaTqMTiReCoFZteLHw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/a5d675ecb2e1e865363657d062562da8', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['UL']
UL,7,ffe559e6-3c99-3d83-bd99-ba5a18ccb1aa,Unilever Is Down 15% From Its 3-Year High. Time to Buy?,Motley Fool,https://finance.yahoo.com/m/ffe559e6-3c99-3d83-bd99-ba5a18ccb1aa/unilever-is-down-15%25-from-its.html,1682169300,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/6SXcuoj4_bJO1xEbr9TKig--~B/aD0xNDM0O3c9MjA5MjthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/db54ddc450762a17fa0c9f7a9128fd49', 'width': 2092, 'height': 1434, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/WL1W2TgijOLaOPZyeiAc_g--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/db54ddc450762a17fa0c9f7a9128fd49', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['UL']
