Symbol,index,uuid,title,publisher,link,providerPublishTime,type,thumbnail,relatedTickers
TCS,0,57e77d3e-e3bd-3ac4-8f2e-1c21d7a0c49d,"The Container Store Group, Inc. Announces Fourth Quarter and Full Fiscal 2022 Earnings Conference Call",Business Wire,https://finance.yahoo.com/news/container-store-group-inc-announces-200500556.html,1683057900,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/irVPlgYnpKBVRtOIFBRELg--~B/aD0xMTQ7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/9c05b3056492ed758d156b399a3ebbef', 'width': 480, 'height': 114, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/JD2KnRGnY6Nw8y.yoUIItQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/business-wire.com/9c05b3056492ed758d156b399a3ebbef', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['TCS']
TCS,1,abd18f05-fcf7-3a16-8031-24f6e6856a89,The Container Store Announces a Clean Out Resale Program Enabled by thredUP’s Resale-as-a-Service®,Business Wire,https://finance.yahoo.com/news/container-store-announces-clean-resale-130100708.html,1682946060,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/Q2J3sIE2GI_lnjpD2CUJAw--~B/aD00ODA7dz0zODQ7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/b292a0ab88b2725bb5473db6a714f81e', 'width': 384, 'height': 480, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/YMl7ak2pVLRgsiq5gg.YhQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/business-wire.com/b292a0ab88b2725bb5473db6a714f81e', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['TDUP', 'TCS']"
TCS,2,6faf91fe-257d-336d-a2c4-f1b5036084cf,"Quite a few insiders invested in The Container Store Group, Inc. (NYSE:TCS) last year which is positive news for shareholders",Simply Wall St.,https://finance.yahoo.com/news/quite-few-insiders-invested-container-113726904.html,1682941046,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/586eiHPvSTNDX.7t2BsuFw--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/f93769003b780aae69f8c11146cdf5a4', 'width': 1194, 'height': 432, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/U6lq1_iIPk5QzXd.WmDLjQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/f93769003b780aae69f8c11146cdf5a4', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['TCS']
TCS,3,dd415085-03ca-3950-a153-436b4bacd99d,Two Bed Bath & Beyond Rivals Now Accept Its Famous Coupons,TheStreet.com,https://finance.yahoo.com/m/dd415085-03ca-3950-a153-436b4bacd99d/two-bed-bath-%26-beyond-rivals.html,1682693940,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/3wCUKfbK.XS6jhnf0f7RiQ--~B/aD0xMDgwO3c9MTkyMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/thestreet.com/095c7bf5b9ae12b0ec9cad0871dd2ff4', 'width': 1920, 'height': 1080, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/UwQXZSZHgtBhUgKjA_NioA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/thestreet.com/095c7bf5b9ae12b0ec9cad0871dd2ff4', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['TCS', 'BBBY', 'BIG']"
TCS,4,2fbf6e3d-93b3-3e5e-a031-181e2e7da48e,"The Container Store Group, Inc. Expands Its College Offering",Business Wire,https://finance.yahoo.com/news/container-store-group-inc-expands-130000675.html,1682514000,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/zZ3S3Ik2zFMMlJEPbT0LBg--~B/aD0zNDM7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/1586f223f7982115bf146fc7cce72540', 'width': 480, 'height': 343, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/9MOyk3xNvlx_sodOSu_JwA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/business-wire.com/1586f223f7982115bf146fc7cce72540', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['TCS']
TCS,5,c64e79f3-6a42-387b-9ae5-546ceae3cfe6,The Return Trends At Container Store Group (NYSE:TCS) Look Promising,Simply Wall St.,https://finance.yahoo.com/news/return-trends-container-store-group-172311092.html,1681320191,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/586eiHPvSTNDX.7t2BsuFw--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/f93769003b780aae69f8c11146cdf5a4', 'width': 1194, 'height': 432, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/U6lq1_iIPk5QzXd.WmDLjQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/f93769003b780aae69f8c11146cdf5a4', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['TCS']
TCS,6,d1b3911f-b96c-3dc8-8403-e7420aa51dbd,The past year for Container Store Group (NYSE:TCS) investors has not been profitable,Simply Wall St.,https://finance.yahoo.com/news/past-container-store-group-nyse-132018648.html,1679836818,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/586eiHPvSTNDX.7t2BsuFw--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/f93769003b780aae69f8c11146cdf5a4', 'width': 1194, 'height': 432, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/U6lq1_iIPk5QzXd.WmDLjQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/f93769003b780aae69f8c11146cdf5a4', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['TCS']
TCS,7,fbae76fd-d72f-3d43-9a0b-4052713ac5dc,"Is The Container Store Group, Inc. (NYSE:TCS) Expensive For A Reason? A Look At Its Intrinsic Value",Simply Wall St.,https://finance.yahoo.com/news/container-store-group-inc-nyse-101101165.html,1678183861,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/586eiHPvSTNDX.7t2BsuFw--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/f93769003b780aae69f8c11146cdf5a4', 'width': 1194, 'height': 432, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/U6lq1_iIPk5QzXd.WmDLjQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/f93769003b780aae69f8c11146cdf5a4', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['TCS']
