Symbol,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
BLK,2022-04-28 00:00:00-04:00,631.6320850458657,635.9077721149534,621.253891134976,632.5746459960938,1127300,0.0,0.0
BLK,2022-04-29 00:00:00-04:00,630.6992644876714,632.8760158988896,605.6088845731001,607.0276489257812,1011600,0.0,0.0
BLK,2022-05-02 00:00:00-04:00,611.9154497070889,612.9260396613253,592.7624006237153,607.1441650390625,1537000,0.0,0.0
BLK,2022-05-03 00:00:00-04:00,612.6928488663065,623.5666405087178,607.4939953538374,613.227294921875,887200,0.0,0.0
BLK,2022-05-04 00:00:00-04:00,614.4517089267879,647.6561056720251,612.197261101989,646.4317016601562,1038100,0.0,0.0
BLK,2022-05-05 00:00:00-04:00,632.8856229023006,638.3371388502709,608.922498962329,615.8995971679688,889500,0.0,0.0
BLK,2022-05-06 00:00:00-04:00,613.4604615482746,619.0965509784169,599.5257201878798,610.856201171875,725700,0.0,0.0
BLK,2022-05-09 00:00:00-04:00,599.2924867819839,606.7068803764805,586.3877884066782,588.4478759765625,1079400,0.0,0.0
BLK,2022-05-10 00:00:00-04:00,598.106998464094,607.6009335685156,578.9928564036007,592.9859008789062,1179800,0.0,0.0
BLK,2022-05-11 00:00:00-04:00,587.6705461374988,603.8306160725781,582.6952331568918,583.3851318359375,1170600,0.0,0.0
BLK,2022-05-12 00:00:00-04:00,576.2428641020381,587.7483126454451,569.4892470030097,583.4337768554688,1117500,0.0,0.0
BLK,2022-05-13 00:00:00-04:00,589.5264570315611,605.7837342524937,586.04766482377,597.9417724609375,1684400,0.0,0.0
BLK,2022-05-16 00:00:00-04:00,583.0450324457031,588.0591936281568,566.5739984170305,581.6845703125,2287300,0.0,0.0
BLK,2022-05-17 00:00:00-04:00,598.3110144472231,607.6980117761282,581.4415359690088,594.4337158203125,1564500,0.0,0.0
BLK,2022-05-18 00:00:00-04:00,587.7968321769731,589.2641715862812,570.8107474781046,575.135009765625,967300,0.0,0.0
BLK,2022-05-19 00:00:00-04:00,568.9547382979334,582.4327902912605,566.1172692757602,576.320556640625,1301100,0.0,0.0
BLK,2022-05-20 00:00:00-04:00,579.9839557062073,590.0220631357981,570.5581095456237,583.4725341796875,1200800,0.0,0.0
BLK,2022-05-23 00:00:00-04:00,592.5000686074295,597.9807062227508,582.8895879322157,594.2297973632812,918600,0.0,0.0
BLK,2022-05-24 00:00:00-04:00,591.052170354351,604.6371005303201,577.7296294203682,600.87646484375,1133600,0.0,0.0
BLK,2022-05-25 00:00:00-04:00,597.6210709225426,615.6565922514638,597.6210709225426,608.8932495117188,959300,0.0,0.0
BLK,2022-05-26 00:00:00-04:00,613.4799933281158,634.4890446909291,613.3731159727969,634.003173828125,1651200,0.0,0.0
BLK,2022-05-27 00:00:00-04:00,638.288495713904,653.7100313564997,637.5985970830816,647.6950073242188,980700,0.0,0.0
BLK,2022-05-31 00:00:00-04:00,641.0287905584692,653.1950148612334,635.898025544628,650.1729125976562,2519000,0.0,0.0
BLK,2022-06-01 00:00:00-04:00,653.6711721583541,657.3832324135476,640.2223008095735,641.8450927734375,919900,0.0,0.0
BLK,2022-06-02 00:00:00-04:00,643.6913859121146,669.724383710923,642.8168539785322,667.0909423828125,955500,0.0,0.0
BLK,2022-06-03 00:00:00-04:00,659.1927983171024,662.9901546131251,653.6533891398319,657.43115234375,788500,4.88,0.0
BLK,2022-06-06 00:00:00-04:00,666.0927594452718,673.2959695407088,659.7507494887059,660.95458984375,605300,0.0,0.0
BLK,2022-06-07 00:00:00-04:00,652.8606822236395,665.5837679203739,652.6453374034738,665.133544921875,545100,0.0,0.0
BLK,2022-06-08 00:00:00-04:00,659.7800436188371,662.990144719146,648.1726898309844,648.2998657226562,481900,0.0,0.0
BLK,2022-06-09 00:00:00-04:00,646.6948795746971,655.9925189565774,645.4127864282815,645.79443359375,969000,0.0,0.0
BLK,2022-06-10 00:00:00-04:00,628.9902087676167,634.784089593215,604.512939453125,604.512939453125,1149800,0.0,0.0
BLK,2022-06-13 00:00:00-04:00,587.3171619398581,593.6885010754987,575.3574905445378,585.966552734375,1226200,0.0,0.0
BLK,2022-06-14 00:00:00-04:00,583.9994187758446,591.6332579436425,574.7507025935919,578.6361083984375,750400,0.0,0.0
BLK,2022-06-15 00:00:00-04:00,585.6729450530994,597.701192067091,577.2170324460294,587.1214599609375,922800,0.0,0.0
BLK,2022-06-16 00:00:00-04:00,568.9275223895557,574.3201635233138,563.339129505661,573.2925415039062,1005900,0.0,0.0
BLK,2022-06-17 00:00:00-04:00,574.9170338479737,582.1789622804638,566.7644560482237,569.857177734375,1436700,0.0,0.0
BLK,2022-06-21 00:00:00-04:00,584.0385534844239,603.7201735184742,583.0598546097118,601.4495849609375,1130200,0.0,0.0
BLK,2022-06-22 00:00:00-04:00,592.3966379737657,608.6724055226881,590.2728780783407,596.3016967773438,942900,0.0,0.0
BLK,2022-06-23 00:00:00-04:00,600.3436097785897,615.2981562437923,596.3505616495337,611.4029541015625,849900,0.0,0.0
BLK,2022-06-24 00:00:00-04:00,618.9683007958806,634.5296363473855,618.7040329921454,633.9815673828125,1013800,0.0,0.0
BLK,2022-06-27 00:00:00-04:00,636.1542417048599,638.8456634966882,620.3580281975029,623.3528442382812,637200,0.0,0.0
BLK,2022-06-28 00:00:00-04:00,628.7162054091885,634.1968954262634,613.154868803324,615.7190551757812,518300,0.0,0.0
BLK,2022-06-29 00:00:00-04:00,614.241222824513,616.2965264242387,600.7155964061941,604.7968139648438,535200,0.0,0.0
BLK,2022-06-30 00:00:00-04:00,593.9332159701959,602.721972946603,583.6177507934814,596.0667724609375,721800,0.0,0.0
BLK,2022-07-01 00:00:00-04:00,594.3149425629204,606.0789231595775,593.0719757703824,603.5636596679688,502700,0.0,0.0
BLK,2022-07-05 00:00:00-04:00,592.0834178333145,607.9481477827507,584.7725660568526,607.4979248046875,572800,0.0,0.0
BLK,2022-07-06 00:00:00-04:00,609.2890221875638,611.0409315465771,596.9476427075145,601.6453857421875,512800,0.0,0.0
BLK,2022-07-07 00:00:00-04:00,606.0201414308156,613.4973553080968,604.9631299382532,610.4144897460938,507900,0.0,0.0
BLK,2022-07-08 00:00:00-04:00,605.6482398369113,610.1698238478781,599.8151730537198,606.3626708984375,347000,0.0,0.0
BLK,2022-07-11 00:00:00-04:00,599.0028729822455,600.813501847911,590.8698872447507,592.1128540039062,460100,0.0,0.0
BLK,2022-07-12 00:00:00-04:00,589.1767698744161,603.2993886020378,587.9533961828164,590.4392700195312,499700,0.0,0.0
BLK,2022-07-13 00:00:00-04:00,582.3257824869079,587.2681994500841,570.8260716562841,583.6763916015625,601500,0.0,0.0
BLK,2022-07-14 00:00:00-04:00,572.4213711210091,578.6262881936157,567.8703977100149,576.0914916992188,1136500,0.0,0.0
BLK,2022-07-15 00:00:00-04:00,582.3160768208085,590.9384121530387,573.0380299200095,587.5814819335938,1053000,0.0,0.0
BLK,2022-07-18 00:00:00-04:00,592.5630773215504,600.3045595961075,581.8854385137302,584.802001953125,830900,0.0,0.0
BLK,2022-07-19 00:00:00-04:00,595.3621175309605,616.2377816365021,593.5319553805516,614.9556884765625,922700,0.0,0.0
BLK,2022-07-20 00:00:00-04:00,615.5722184697124,625.6821948326804,613.1450643128878,621.2095336914062,671500,0.0,0.0
BLK,2022-07-21 00:00:00-04:00,620.7299452591365,628.784617630021,617.333888943284,625.6919555664062,722000,0.0,0.0
BLK,2022-07-22 00:00:00-04:00,627.7766004067704,631.3880015968144,614.1139427891571,620.1427612304688,512600,0.0,0.0
BLK,2022-07-25 00:00:00-04:00,623.1571099830479,625.6626364123616,615.8071317157858,622.5993041992188,472100,0.0,0.0
BLK,2022-07-26 00:00:00-04:00,620.6222966433263,620.6222966433263,607.0673416807599,609.670654296875,498500,0.0,0.0
BLK,2022-07-27 00:00:00-04:00,615.4156466954553,632.6505198137369,612.1174362146157,629.6165771484375,468600,0.0,0.0
BLK,2022-07-28 00:00:00-04:00,633.8347841679375,649.7973611090746,625.2026525548919,645.9216918945312,550900,0.0,0.0
BLK,2022-07-29 00:00:00-04:00,646.8318612277612,660.4651894191607,646.1370232418594,654.9257202148438,894300,0.0,0.0
BLK,2022-08-01 00:00:00-04:00,647.2135255501722,660.4259597800406,641.517491180647,657.088623046875,569900,0.0,0.0
BLK,2022-08-02 00:00:00-04:00,649.6407833168138,663.4502104339381,648.8675729568139,651.9700317382812,711600,0.0,0.0
BLK,2022-08-03 00:00:00-04:00,658.7328480855014,676.7115413435307,654.6810204735078,675.8306884765625,901800,0.0,0.0
BLK,2022-08-04 00:00:00-04:00,677.7391649941164,684.4824144857788,676.3494293366963,681.1842041015625,746300,0.0,0.0
BLK,2022-08-05 00:00:00-04:00,672.6107969905939,685.0892075568072,671.6712245727593,681.1058959960938,549000,0.0,0.0
BLK,2022-08-08 00:00:00-04:00,685.0891872218103,690.2860756669057,679.4518723522078,681.4386596679688,490600,0.0,0.0
BLK,2022-08-09 00:00:00-04:00,680.4404747310199,683.6897625552584,674.3138094786032,681.6736450195312,486200,0.0,0.0
BLK,2022-08-10 00:00:00-04:00,695.9625773991637,709.8209876124354,694.9251589292894,709.7622680664062,822200,0.0,0.0
BLK,2022-08-11 00:00:00-04:00,716.5152272008003,721.183640002935,711.9545166747719,713.1289672851562,692300,0.0,0.0
BLK,2022-08-12 00:00:00-04:00,716.8969197310956,736.4121775190474,712.5221644705379,735.815185546875,765900,0.0,0.0
BLK,2022-08-15 00:00:00-04:00,729.3362337798825,742.9401127422373,727.7115601431079,739.72021484375,720500,0.0,0.0
BLK,2022-08-16 00:00:00-04:00,733.0944190092241,747.4029925370493,732.2331591750286,740.943603515625,664300,0.0,0.0
BLK,2022-08-17 00:00:00-04:00,728.6119233994466,730.8825119595242,718.8934507308848,727.3885498046875,594100,0.0,0.0
BLK,2022-08-18 00:00:00-04:00,724.1197893203199,732.0276936212733,718.5411933165902,729.3460083007812,785600,0.0,0.0
BLK,2022-08-19 00:00:00-04:00,720.3614953719047,721.5457425102077,697.1369902826175,698.6441650390625,774900,0.0,0.0
